rep	case	h2	pheno	envs	test	Qx	P.Chi	P.EN	P.Chi_Lat	P.EN_Lat	P.Chi_Long	P.EN_Long	type
A30	C1	h2-0	LAT	env-0.0	PS	229.049811608178	0.738477519439866	0.735	7.81288747055325e-16	0	9.60648819508736e-52	0	c-Tm
A30	C1	h2-0	LAT	env-0.0	PS	229.049811608178	0.738477519439866	0.766	7.81288747055325e-16	0	9.60648819508736e-52	0	c.p-Tm
A30	C1	h2-0	LAT	env-0.0	PS	657.626003609104	0.642481490745401	0.62	3.62039919141408e-107	0	4.90478986217897e-145	0	nc-Tm
A30	C1	h2-0	LAT	env-0.0	PS	159.435454934701	0.622227675277591	0.648	2.74946369602221e-21	0	1.50312796623661e-36	0	c-ID
A30	C1	h2-0	LAT	env-0.0	PS	159.435454934701	0.622227675277591	0.635	2.74946369602221e-21	0	1.50312796623661e-36	0	c.p-ID
A30	C1	h2-0	LAT	env-0.0	PS	253.863266222253	0.395947189449925	0.397	1.12240296445745e-134	0	3.73454827290707e-57	0	nc-ID
A31	C1	h2-0	LAT	env-0.0	PS	20.9018017408008	0.0949740585046505	0.081	1.00853462931797e-266	0	4.83439663097572e-06	0	c
A31	C1	h2-0	LAT	env-0.0	PS	20.9018017408008	0.0949740585046505	0.074	1.00853462931797e-266	0	4.83439663097572e-06	0	c.p
A31	C1	h2-0	LAT	env-0.0	PS	1310.43328122062	0.639233170742822	0.633	0.000921186895991842	0.002	6.10844057192817e-287	0	nc
A31	C1	h2-0	LAT	env-0.0	PS	45.4482822377749	0.0636513761437827	0.042	3.37558118462459e-294	0	1.56722924804034e-11	0	c-Tm
A31	C1	h2-0	LAT	env-0.0	PS	45.4482822377749	0.0636513761437827	0.055	3.37558118462459e-294	0	1.56722924804034e-11	0	c.p-Tm
A31	C1	h2-0	LAT	env-0.0	PS	1458.54334256585	0.241317001848508	0.238	1.4059947561456e-16	0	1.66880539389038e-308	0	nc-Tm
A31	C1	h2-0	LAT	env-0.0	PS	20.7781343465476	0.0947981844059239	0.093	1.73322305476122e-266	0	5.15683854560977e-06	0	c-ID
A31	C1	h2-0	LAT	env-0.0	PS	20.7781343465476	0.0947981844059239	0.065	1.73322305476122e-266	0	5.15683854560977e-06	0	c.p-ID
A31	C1	h2-0	LAT	env-0.0	PS	1268.39214899142	0.478621526331272	0.473	2.50043078755001e-06	0	8.35826170732403e-278	0	nc-ID
A32	C1	h2-0	LAT	env-0.0	PS	67.7872469131688	0.598489294890062	0.678	4.67301093150673e-129	0	1.82123665791997e-16	0	c
A32	C1	h2-0	LAT	env-0.0	PS	67.7872469131688	0.598489294890062	0.647	4.67301093150673e-129	0	1.82123665791997e-16	0	c.p
A32	C1	h2-0	LAT	env-0.0	PS	160.252735850539	0.0691186872771343	0.058	9.84975635868122e-06	0	9.96388856900847e-37	0	nc
A32	C1	h2-0	LAT	env-0.0	PS	91.0026881016231	0.683220639601754	0.741	3.13493945255411e-140	0	1.43477066823379e-21	0	c-Tm
A32	C1	h2-0	LAT	env-0.0	PS	91.0026881016231	0.683220639601754	0.741	3.13493945255411e-140	0	1.43477066823379e-21	0	c.p-Tm
A32	C1	h2-0	LAT	env-0.0	PS	46.3606348483505	0.147602832222461	0.157	0.905760670107047	0.889	9.83721229273125e-12	0	nc-Tm
A32	C1	h2-0	LAT	env-0.0	PS	68.543540795065	0.605706989453239	0.669	5.4077210212413e-130	0	1.24106916114181e-16	0	c-ID
A32	C1	h2-0	LAT	env-0.0	PS	68.543540795065	0.605706989453239	0.699	5.4077210212413e-130	0	1.24106916114181e-16	0	c.p-ID
A32	C1	h2-0	LAT	env-0.0	PS	162.438894951562	0.0681674198112398	0.053	8.42442092109325e-06	0	3.31744361095618e-37	0	nc-ID
A33	C1	h2-0	LAT	env-0.0	PS	4.16880375264323	0.813414336804527	0.812	1.03972214447219e-196	0	0.0411748612888867	0.04	c
A33	C1	h2-0	LAT	env-0.0	PS	4.16880375264323	0.813414336804527	0.809	1.03972214447219e-196	0	0.0411748612888867	0.038	c.p
A33	C1	h2-0	LAT	env-0.0	PS	547.09459881619	0.763610625801333	0.743	4.34355679263607e-221	0	5.395552849568e-121	0	nc
A33	C1	h2-0	LAT	env-0.0	PS	4.95037472456098	0.801588296190716	0.772	1.79319148125563e-198	0	0.0260850140114439	0.025	c-Tm
A33	C1	h2-0	LAT	env-0.0	PS	4.95037472456098	0.801588296190716	0.789	1.79319148125563e-198	0	0.0260850140114439	0.015	c.p-Tm
A33	C1	h2-0	LAT	env-0.0	PS	819.791083423578	0.88259548216828	0.885	1.35097050831297e-203	0	2.6865095433144e-180	0	nc-Tm
A33	C1	h2-0	LAT	env-0.0	PS	4.20508320006672	0.812464928491698	0.805	1.40741497868294e-196	0	0.0403029972317	0.041	c-ID
A33	C1	h2-0	LAT	env-0.0	PS	4.20508320006672	0.812464928491698	0.811	1.40741497868294e-196	0	0.0403029972317	0.038	c.p-ID
A33	C1	h2-0	LAT	env-0.0	PS	811.73464758639	0.876351544170228	0.867	2.05390430992759e-204	0	1.51621409317598e-178	0	nc-ID
A34	C1	h2-0	LAT	env-0.0	PS	1151.20668695976	0.690785475013234	0.656	3.12666512629411e-09	0	2.45262491395098e-252	0	c
A34	C1	h2-0	LAT	env-0.0	PS	1151.20668695976	0.690785475013234	0.659	3.12666512629411e-09	0	2.45262491395098e-252	0	c.p
A34	C1	h2-0	LAT	env-0.0	PS	2256.0533046313	0.000699322939179168	0.001	2.21246609031346e-228	0	0	0	nc
A34	C1	h2-0	LAT	env-0.0	PS	866.111339771268	0.918559504345484	0.928	0.0410864727917882	0.021	2.28541682209905e-190	0	c-Tm
A34	C1	h2-0	LAT	env-0.0	PS	866.111339771268	0.918559504345484	0.909	0.0410864727917882	0.026	2.28541682209905e-190	0	c.p-Tm
A34	C1	h2-0	LAT	env-0.0	PS	430.079573937673	0.0433210084884768	0.065	4.85958867855422e-49	0	1.5615963534394e-95	0	nc-Tm
A34	C1	h2-0	LAT	env-0.0	PS	1145.40637875572	0.691805825908729	0.64	2.76289709002565e-09	0	4.46937720567197e-251	0	c-ID
A34	C1	h2-0	LAT	env-0.0	PS	1145.40637875572	0.691805825908729	0.675	2.76289709002565e-09	0	4.46937720567197e-251	0	c.p-ID
A34	C1	h2-0	LAT	env-0.0	PS	2256.15954942929	0.00068940912786325	0	1.10005700102555e-228	0	0	0	nc-ID
A35	C1	h2-0	LAT	env-0.0	PS	449.156551051262	0.693037014701143	0.728	7.72088015795052e-28	0	1.10071222165002e-99	0	c
A35	C1	h2-0	LAT	env-0.0	PS	449.156551051262	0.693037014701143	0.707	7.72088015795052e-28	0	1.10071222165002e-99	0	c.p
A35	C1	h2-0	LAT	env-0.0	PS	7.46649951682754	0.702259890864571	0.701	2.12162533293977e-108	0	0.00628576523246863	0.005	nc
A35	C1	h2-0	LAT	env-0.0	PS	283.149211644818	0.987575333722146	0.997	3.9679018924781e-12	0	1.54647109903005e-63	0	c-Tm
A35	C1	h2-0	LAT	env-0.0	PS	283.149211644818	0.987575333722146	0.992	3.9679018924781e-12	0	1.54647109903005e-63	0	c.p-Tm
A35	C1	h2-0	LAT	env-0.0	PS	291.825063594305	0.827103708108861	0.844	1.4934496835694e-32	0	1.99019533659852e-65	0	nc-Tm
A35	C1	h2-0	LAT	env-0.0	PS	448.697647143783	0.692162111674477	0.73	1.12387291628429e-27	0	1.38530212693931e-99	0	c-ID
A35	C1	h2-0	LAT	env-0.0	PS	448.697647143783	0.692162111674477	0.741	1.12387291628429e-27	0	1.38530212693931e-99	0	c.p-ID
A35	C1	h2-0	LAT	env-0.0	PS	7.56966263332172	0.703201340672459	0.704	1.72341386261533e-108	0	0.00593588938574809	0.006	nc-ID
A36	C1	h2-0	LAT	env-0.0	PS	8.32469324385477	0.680437302087332	0.643	0.000176196563073604	0	0.00391097420561648	0.001	c
A36	C1	h2-0	LAT	env-0.0	PS	8.32469324385477	0.680437302087332	0.664	0.000176196563073604	0	0.00391097420561648	0.004	c.p
A36	C1	h2-0	LAT	env-0.0	PS	130.241414843024	0.0822957758406832	0.095	9.43769873201246e-07	0	3.62851389379749e-30	0	nc
A36	C1	h2-0	LAT	env-0.0	PS	27.5672943573088	0.574793547679976	0.55	0.148598105906388	0.139	1.51722661746954e-07	0	c-Tm
A36	C1	h2-0	LAT	env-0.0	PS	27.5672943573088	0.574793547679976	0.583	0.148598105906388	0.136	1.51722661746954e-07	0	c.p-Tm
A36	C1	h2-0	LAT	env-0.0	PS	48.0666486306398	0.231429638742076	0.264	2.03428196522653e-14	0	4.11974663916239e-12	0	nc-Tm
A36	C1	h2-0	LAT	env-0.0	PS	8.55189311887675	0.680668632161819	0.679	0.000192594755437061	0	0.0034516308456492	0	c-ID
A36	C1	h2-0	LAT	env-0.0	PS	8.55189311887675	0.680668632161819	0.68	0.000192594755437061	0	0.0034516308456492	0.002	c.p-ID
A36	C1	h2-0	LAT	env-0.0	PS	129.182651901783	0.0825039560223933	0.083	8.90392388899126e-07	0	6.18560758405263e-30	0	nc-ID
A37	C1	h2-0	LAT	env-0.0	PS	0.12040645215007	0.316041921796638	0.258	2.44948260435362e-17	0	0.728594076874643	0.667	c
A37	C1	h2-0	LAT	env-0.0	PS	0.12040645215007	0.316041921796638	0.242	2.44948260435362e-17	0	0.728594076874643	0.7	c.p
A37	C1	h2-0	LAT	env-0.0	PS	46.0733083883729	0.161878747506346	0.171	2.87720467665898e-144	0	1.13909838518713e-11	0	nc
A37	C1	h2-0	LAT	env-0.0	PS	6.55019744543885	0.240318870690346	0.19	1.74241976933263e-11	0	0.0104872520454334	0.004	c-Tm
A37	C1	h2-0	LAT	env-0.0	PS	6.55019744543885	0.240318870690346	0.187	1.74241976933263e-11	0	0.0104872520454334	0.001	c.p-Tm
A37	C1	h2-0	LAT	env-0.0	PS	19.3662068975106	0.373965822022263	0.392	2.8801477135469e-69	0	1.07899598609711e-05	0	nc-Tm
A37	C1	h2-0	LAT	env-0.0	PS	0.096204892934694	0.315290756893318	0.26	2.3685364865426e-17	0	0.756432339789504	0.709	c-ID
A37	C1	h2-0	LAT	env-0.0	PS	0.096204892934694	0.315290756893318	0.253	2.3685364865426e-17	0	0.756432339789504	0.729	c.p-ID
A37	C1	h2-0	LAT	env-0.0	PS	89.8621033522122	0.217522713218201	0.228	7.3912122904744e-115	0	2.55351650443385e-21	0	nc-ID
A38	C1	h2-0	LAT	env-0.0	PS	391.361337679783	0.646591175571276	0.642	3.1290182138474e-06	0	4.18324892575585e-87	0	c
A38	C1	h2-0	LAT	env-0.0	PS	391.361337679783	0.646591175571276	0.656	3.1290182138474e-06	0	4.18324892575585e-87	0	c.p
A38	C1	h2-0	LAT	env-0.0	PS	169.020002083988	0.14034902508599	0.193	0.000598726536123948	0.004	1.21118740811904e-38	0	nc
A38	C1	h2-0	LAT	env-0.0	PS	547.238350432603	0.466326350852854	0.465	3.86894071034976e-18	0	5.02069502575872e-121	0	c-Tm
A38	C1	h2-0	LAT	env-0.0	PS	547.238350432603	0.466326350852854	0.457	3.86894071034976e-18	0	5.02069502575872e-121	0	c.p-Tm
A38	C1	h2-0	LAT	env-0.0	PS	107.873458316783	0.696909163852537	0.747	1.44611027919107e-34	0	2.86498432162163e-25	0	nc-Tm
A38	C1	h2-0	LAT	env-0.0	PS	392.571773902629	0.646203616384214	0.634	3.57121722620318e-06	0	2.28036110847513e-87	0	c-ID
A38	C1	h2-0	LAT	env-0.0	PS	392.571773902629	0.646203616384214	0.651	3.57121722620318e-06	0	2.28036110847513e-87	0	c.p-ID
A38	C1	h2-0	LAT	env-0.0	PS	190.544904935514	0.139574605104716	0.177	3.42337772439829e-05	0	2.41763614978065e-43	0	nc-ID
A39	C1	h2-0	LAT	env-0.0	PS	4.78491975202436	0.663780589672272	0.654	2.87129403755978e-11	0	0.0287099854025798	0.012	c
A39	C1	h2-0	LAT	env-0.0	PS	4.78491975202436	0.663780589672272	0.615	2.87129403755978e-11	0	0.0287099854025798	0.019	c.p
A39	C1	h2-0	LAT	env-0.0	PS	0.0549078139211512	0.155305954229722	0.162	4.78205037282932e-128	0	0.814733327756737	0.833	nc
A39	C1	h2-0	LAT	env-0.0	PS	5.58670577831135	0.38250778874679	0.34	1.79343277171152e-35	0	0.0180972998261369	0.007	c-Tm
A39	C1	h2-0	LAT	env-0.0	PS	5.58670577831135	0.38250778874679	0.37	1.79343277171152e-35	0	0.0180972998261369	0.006	c.p-Tm
A39	C1	h2-0	LAT	env-0.0	PS	10.5900987767895	0.018099059621163	0.016	0	0	0.00113694902638594	0.002	nc-Tm
A39	C1	h2-0	LAT	env-0.0	PS	4.8565134986254	0.664721685831854	0.671	2.93813693474352e-11	0	0.0275419396859627	0.014	c-ID
A39	C1	h2-0	LAT	env-0.0	PS	4.8565134986254	0.664721685831854	0.649	2.93813693474352e-11	0	0.0275419396859627	0.018	c.p-ID
A39	C1	h2-0	LAT	env-0.0	PS	0.0902354691988359	0.154690898870992	0.162	5.22639163864113e-129	0	0.763878018493802	0.751	nc-ID
A40	C1	h2-0	LAT	env-0.0	PS	410.353480661143	0.0265568986408188	0.073	0.0106457901418892	0.023	3.07031468246762e-91	0	c
A40	C1	h2-0	LAT	env-0.0	PS	410.353480661143	0.0265568986408188	0.051	0.0106457901418892	0.025	3.07031468246762e-91	0	c.p
A40	C1	h2-0	LAT	env-0.0	PS	199.73059025531	0.554006611109462	0.511	9.6774797049916e-14	0	2.39124088288207e-45	0	nc
A40	C1	h2-0	LAT	env-0.0	PS	372.505177509534	0.0325138643107141	0.057	0.0789674681587043	0.119	5.33020872957164e-83	0	c-Tm
A40	C1	h2-0	LAT	env-0.0	PS	372.505177509534	0.0325138643107141	0.061	0.0789674681587043	0.12	5.33020872957164e-83	0	c.p-Tm
A40	C1	h2-0	LAT	env-0.0	PS	246.967637625659	0.434325843111368	0.39	2.34755096726081e-07	0	1.1899750909665e-55	0	nc-Tm
A40	C1	h2-0	LAT	env-0.0	PS	413.290965233561	0.0259496638893875	0.057	0.00803411525603934	0.017	7.04327680413105e-92	0	c-ID
A40	C1	h2-0	LAT	env-0.0	PS	413.290965233561	0.0259496638893875	0.053	0.00803411525603934	0.016	7.04327680413105e-92	0	c.p-ID
A40	C1	h2-0	LAT	env-0.0	PS	82.1085561538354	0.632944498140707	0.628	3.25793579177323e-24	0	1.28813767670145e-19	0	nc-ID
A41	C1	h2-0	LAT	env-0.0	PS	2170.45263825418	0.984484396373013	0.984	1.07197636463092e-62	0	0	0	c
A41	C1	h2-0	LAT	env-0.0	PS	2170.45263825418	0.984484396373013	0.991	1.07197636463092e-62	0	0	0	c.p
A41	C1	h2-0	LAT	env-0.0	PS	448.127157318857	0.943839772213452	0.945	4.01738261447706e-97	0	1.84374068025611e-99	0	nc
A41	C1	h2-0	LAT	env-0.0	PS	2537.56880568248	0.7535260530275	0.774	1.68995561478991e-40	0	0	0	c-Tm
A41	C1	h2-0	LAT	env-0.0	PS	2537.56880568248	0.7535260530275	0.781	1.68995561478991e-40	0	0	0	c.p-Tm
A41	C1	h2-0	LAT	env-0.0	PS	1115.54935243122	0.653014231374029	0.7	3.65883788615868e-10	0	1.37829823533231e-244	0	nc-Tm
A41	C1	h2-0	LAT	env-0.0	PS	2175.50268799714	0.991470748678452	0.991	5.72562507328234e-62	0	0	0	c-ID
A41	C1	h2-0	LAT	env-0.0	PS	2175.50268799714	0.991470748678452	0.993	5.72562507328234e-62	0	0	0	c.p-ID
A41	C1	h2-0	LAT	env-0.0	PS	511.162741814753	0.944665769452086	0.942	2.20894845327001e-96	0	3.5418967644173e-113	0	nc-ID
A42	C1	h2-0	LAT	env-0.0	PS	1451.76337667114	0.798117921138314	0.766	1.40553549623988e-68	0	1.66880539417704e-308	0	c
A42	C1	h2-0	LAT	env-0.0	PS	1451.76337667114	0.798117921138314	0.767	1.40553549623988e-68	0	1.66880539417704e-308	0	c.p
A42	C1	h2-0	LAT	env-0.0	PS	206.94756281214	0.338701918229915	0.357	0	0	6.36566546907458e-47	0	nc
A42	C1	h2-0	LAT	env-0.0	PS	1665.29603063553	0.960590392883557	0.964	7.21784478088033e-53	0	0	0	c-Tm
A42	C1	h2-0	LAT	env-0.0	PS	1665.29603063553	0.960590392883557	0.956	7.21784478088033e-53	0	0	0	c.p-Tm
A42	C1	h2-0	LAT	env-0.0	PS	151.590895120028	0.220293446862068	0.226	0	0	7.78466164419516e-35	0	nc-Tm
A42	C1	h2-0	LAT	env-0.0	PS	1462.5468379394	0.806448375884468	0.787	2.47654475755152e-68	0	1.66880539388175e-308	0	c-ID
A42	C1	h2-0	LAT	env-0.0	PS	1462.5468379394	0.806448375884468	0.795	2.47654475755152e-68	0	1.66880539388175e-308	0	c.p-ID
A42	C1	h2-0	LAT	env-0.0	PS	178.248443879278	0.284339763259839	0.286	0	0	1.1691391461733e-40	0	nc-ID
A43	C1	h2-0	LAT	env-0.0	PS	3.54151632190142	0.983009716224589	0.979	3.79493123233073e-13	0	0.0598507233643286	0.067	c
A43	C1	h2-0	LAT	env-0.0	PS	3.54151632190142	0.983009716224589	0.985	3.79493123233073e-13	0	0.0598507233643286	0.053	c.p
A43	C1	h2-0	LAT	env-0.0	PS	9.70779074069739	0.0651265461662067	0.075	2.9460899159346e-20	0	0.00183488465305668	0.001	nc
A43	C1	h2-0	LAT	env-0.0	PS	36.1199202261551	0.763516205042862	0.777	0.00362018440764869	0.004	1.855404429069e-09	0	c-Tm
A43	C1	h2-0	LAT	env-0.0	PS	36.1199202261551	0.763516205042862	0.782	0.00362018440764869	0.001	1.855404429069e-09	0	c.p-Tm
A43	C1	h2-0	LAT	env-0.0	PS	310.989098455264	0.258668839094168	0.27	0.0565962255586567	0.064	1.32971124387013e-69	0	nc-Tm
A43	C1	h2-0	LAT	env-0.0	PS	3.82438977833538	0.991063874863438	0.989	9.20877789094835e-13	0	0.0505117377313866	0.053	c-ID
A43	C1	h2-0	LAT	env-0.0	PS	3.82438977833538	0.991063874863438	0.993	9.20877789094835e-13	0	0.0505117377313866	0.047	c.p-ID
A43	C1	h2-0	LAT	env-0.0	PS	0.426094706562445	0.105899116878363	0.121	2.63616016041406e-08	0	0.513911464622672	0.547	nc-ID
A44	C1	h2-0	LAT	env-0.0	PS	70.7631499713157	0.857647258131409	0.824	0	0	4.02790735812027e-17	0	c
A44	C1	h2-0	LAT	env-0.0	PS	70.7631499713157	0.857647258131409	0.831	0	0	4.02790735812027e-17	0	c.p
A44	C1	h2-0	LAT	env-0.0	PS	145.944982453323	0.959687097652308	0.948	9.20842919420414e-31	0	1.33465431754956e-33	0	nc
A44	C1	h2-0	LAT	env-0.0	PS	130.795399369446	0.966371159763088	0.949	0	0	2.74488724097658e-30	0	c-Tm
A44	C1	h2-0	LAT	env-0.0	PS	130.795399369446	0.966371159763088	0.962	0	0	2.74488724097658e-30	0	c.p-Tm
A44	C1	h2-0	LAT	env-0.0	PS	0.640182728838441	0.372562458685903	0.329	0.201733570924639	0.139	0.42364463616032	0.37	nc-Tm
A44	C1	h2-0	LAT	env-0.0	PS	69.4196766021247	0.852978086643211	0.808	0	0	7.95906778052944e-17	0	c-ID
A44	C1	h2-0	LAT	env-0.0	PS	69.4196766021247	0.852978086643211	0.802	0	0	7.95906778052944e-17	0	c.p-ID
A44	C1	h2-0	LAT	env-0.0	PS	68.1925611878624	0.937527334360873	0.934	1.25860056199618e-25	0	1.48284088160459e-16	0	nc-ID
A45	C1	h2-0	LAT	env-0.0	PS	8.0807269424111	0.0854980807497904	0.071	2.24109727001128e-43	0	0.00447384956254479	0.002	c
A45	C1	h2-0	LAT	env-0.0	PS	8.0807269424111	0.0854980807497904	0.088	2.24109727001128e-43	0	0.00447384956254479	0.004	c.p
A45	C1	h2-0	LAT	env-0.0	PS	77.8549010800836	0.00689620694520429	0.009	4.58004050455876e-75	0	1.10894644151717e-18	0	nc
A45	C1	h2-0	LAT	env-0.0	PS	30.2195277026576	0.184026647366295	0.188	8.37227840659542e-11	0	3.85805353041941e-08	0	c-Tm
A45	C1	h2-0	LAT	env-0.0	PS	30.2195277026576	0.184026647366295	0.158	8.37227840659542e-11	0	3.85805353041941e-08	0	c.p-Tm
A45	C1	h2-0	LAT	env-0.0	PS	484.274053908767	0.164603521509003	0.18	0.496806693775851	0.547	2.51031128422508e-107	0	nc-Tm
A45	C1	h2-0	LAT	env-0.0	PS	8.29451552456466	0.0864781587219354	0.071	7.38606487836956e-43	0	0.0039764987381766	0.002	c-ID
A45	C1	h2-0	LAT	env-0.0	PS	8.29451552456466	0.0864781587219354	0.081	7.38606487836956e-43	0	0.0039764987381766	0.004	c.p-ID
A45	C1	h2-0	LAT	env-0.0	PS	86.0041355989979	0.013557743599016	0.014	6.23281417283165e-57	0	1.79559730671178e-20	0	nc-ID
A46	C1	h2-0	LAT	env-0.0	PS	626.464960190678	0.345819240842188	0.45	0.000678705816104542	0.004	2.9353744485632e-138	0	c
A46	C1	h2-0	LAT	env-0.0	PS	626.464960190678	0.345819240842188	0.408	0.000678705816104542	0.004	2.9353744485632e-138	0	c.p
A46	C1	h2-0	LAT	env-0.0	PS	30.6119386540395	0.480790703127434	0.509	4.43696802206387e-54	0	3.15148558396931e-08	0	nc
A46	C1	h2-0	LAT	env-0.0	PS	586.726042246742	0.374890033552487	0.43	5.65458137766063e-05	0.001	1.29135021313515e-129	0	c-Tm
A46	C1	h2-0	LAT	env-0.0	PS	586.726042246742	0.374890033552487	0.451	5.65458137766063e-05	0	1.29135021313515e-129	0	c.p-Tm
A46	C1	h2-0	LAT	env-0.0	PS	28.232344287634	0.490709312782346	0.512	2.26937718087545e-52	0	1.07591560262236e-07	0	nc-Tm
A46	C1	h2-0	LAT	env-0.0	PS	629.651672987385	0.34164459238924	0.45	0.000977705465830201	0.003	5.95085420933657e-139	0	c-ID
A46	C1	h2-0	LAT	env-0.0	PS	629.651672987385	0.34164459238924	0.44	0.000977705465830201	0.007	5.95085420933657e-139	0	c.p-ID
A46	C1	h2-0	LAT	env-0.0	PS	33.8276067797456	0.454092926459891	0.444	5.22241663039548e-56	0	6.02182497030508e-09	0	nc-ID
A47	C1	h2-0	LAT	env-0.0	PS	851.944312570577	0.684088837260708	0.661	3.82041374095304e-104	0	2.74706703289819e-187	0	c
A47	C1	h2-0	LAT	env-0.0	PS	851.944312570577	0.684088837260708	0.629	3.82041374095304e-104	0	2.74706703289819e-187	0	c.p
A47	C1	h2-0	LAT	env-0.0	PS	122.209531606099	0.737836778165454	0.743	2.56963842720946e-69	0	2.07702225456911e-28	0	nc
A47	C1	h2-0	LAT	env-0.0	PS	1047.95601827328	0.87785863181581	0.874	3.51225885165454e-68	0	6.77013128060125e-230	0	c-Tm
A47	C1	h2-0	LAT	env-0.0	PS	1047.95601827328	0.87785863181581	0.865	3.51225885165454e-68	0	6.77013128060125e-230	0	c.p-Tm
A47	C1	h2-0	LAT	env-0.0	PS	557.371346368444	0.274661234749436	0.286	6.55106372003397e-124	0	3.1364760369055e-123	0	nc-Tm
A47	C1	h2-0	LAT	env-0.0	PS	853.168001812042	0.686689538879597	0.658	8.08838918340017e-104	0	1.48880413375897e-187	0	c-ID
A47	C1	h2-0	LAT	env-0.0	PS	853.168001812042	0.686689538879597	0.633	8.08838918340017e-104	0	1.48880413375897e-187	0	c.p-ID
A47	C1	h2-0	LAT	env-0.0	PS	182.145208449295	0.676463255478733	0.702	1.06661140437972e-76	0	1.64834934558304e-41	0	nc-ID
A48	C1	h2-0	LAT	env-0.0	PS	202.305705127271	0.0706742259235469	0.102	4.00880728641084e-266	0	6.55676288748625e-46	0	c
A48	C1	h2-0	LAT	env-0.0	PS	202.305705127271	0.0706742259235469	0.087	4.00880728641084e-266	0	6.55676288748625e-46	0	c.p
A48	C1	h2-0	LAT	env-0.0	PS	24.5524240059648	0.140740052005722	0.148	3.47416246525071e-88	0	7.23153132068381e-07	0	nc
A48	C1	h2-0	LAT	env-0.0	PS	95.1375458844524	0.148987948987188	0.164	1.50108153304554e-207	0	1.77606043802954e-22	0	c-Tm
A48	C1	h2-0	LAT	env-0.0	PS	95.1375458844524	0.148987948987188	0.177	1.50108153304554e-207	0	1.77606043802954e-22	0	c.p-Tm
A48	C1	h2-0	LAT	env-0.0	PS	259.946605993344	0.596486456386569	0.619	0.0445740697170247	0.034	1.76260405147672e-58	0	nc-Tm
A48	C1	h2-0	LAT	env-0.0	PS	201.380113028708	0.071268685336577	0.092	9.39329557025234e-265	0	1.04391561289867e-45	0	c-ID
A48	C1	h2-0	LAT	env-0.0	PS	201.380113028708	0.071268685336577	0.078	9.39329557025234e-265	0	1.04391561289867e-45	0	c.p-ID
A48	C1	h2-0	LAT	env-0.0	PS	9.58910762576269	0.15395849373351	0.158	4.1390476551526e-74	0	0.00195735053307295	0.001	nc-ID
A49	C1	h2-0	LAT	env-0.0	PS	2.2498122717903	0.770092533785726	0.768	0.354917658718565	0.333	0.133630613040861	0.119	c
A49	C1	h2-0	LAT	env-0.0	PS	2.2498122717903	0.770092533785726	0.766	0.354917658718565	0.334	0.133630613040861	0.111	c.p
A49	C1	h2-0	LAT	env-0.0	PS	22.3115023659773	0.800112004131017	0.793	7.58081265803679e-47	0	2.31813909346849e-06	0	nc
A49	C1	h2-0	LAT	env-0.0	PS	0.703048574081012	0.797790969472682	0.799	0.160220954808099	0.141	0.401761221318438	0.402	c-Tm
A49	C1	h2-0	LAT	env-0.0	PS	0.703048574081012	0.797790969472682	0.801	0.160220954808099	0.16	0.401761221318438	0.37	c.p-Tm
A49	C1	h2-0	LAT	env-0.0	PS	11.6457283920148	0.805046620230321	0.801	1.30603290567522e-43	0	0.000643501317450904	0	nc-Tm
A49	C1	h2-0	LAT	env-0.0	PS	2.50979545685889	0.765186965139775	0.765	0.405039076820829	0.356	0.113140615876203	0.096	c-ID
A49	C1	h2-0	LAT	env-0.0	PS	2.50979545685889	0.765186965139775	0.763	0.405039076820829	0.352	0.113140615876203	0.108	c.p-ID
A49	C1	h2-0	LAT	env-0.0	PS	25.5513479385316	0.685533501517822	0.666	3.47527776652901e-42	0	4.30765015615709e-07	0	nc-ID
A50	C1	h2-0	LAT	env-0.0	PS	349.56057113867	0.578670581779834	0.594	4.68602007852008e-87	0	5.28240425929829e-78	0	c
A50	C1	h2-0	LAT	env-0.0	PS	349.56057113867	0.578670581779834	0.577	4.68602007852008e-87	0	5.28240425929829e-78	0	c.p
A50	C1	h2-0	LAT	env-0.0	PS	116.828664853381	0.527811309671761	0.53	3.45515001036917e-20	0	3.12969585366731e-27	0	nc
A50	C1	h2-0	LAT	env-0.0	PS	287.174592538188	0.675936151167795	0.694	1.55669194942179e-69	0	2.05209403078355e-64	0	c-Tm
A50	C1	h2-0	LAT	env-0.0	PS	287.174592538188	0.675936151167795	0.68	1.55669194942179e-69	0	2.05209403078355e-64	0	c.p-Tm
A50	C1	h2-0	LAT	env-0.0	PS	13.8159007155186	0.190344384994167	0.193	1.08317615171211e-08	0	0.000201622646957877	0	nc-Tm
A50	C1	h2-0	LAT	env-0.0	PS	355.803005310111	0.571669048120712	0.594	8.83594186761848e-89	0	2.30930973387035e-79	0	c-ID
A50	C1	h2-0	LAT	env-0.0	PS	355.803005310111	0.571669048120712	0.625	8.83594186761848e-89	0	2.30930973387035e-79	0	c.p-ID
A50	C1	h2-0	LAT	env-0.0	PS	118.536269381835	0.530650554009952	0.528	2.51930693085632e-20	0	1.32312541142584e-27	0	nc-ID
A51	C1	h2-0	LAT	env-0.0	PS	102.880203592107	0.495291210059471	0.55	1.4871248114649e-09	0	3.56039685994448e-24	0	c
A51	C1	h2-0	LAT	env-0.0	PS	102.880203592107	0.495291210059471	0.529	1.4871248114649e-09	0	3.56039685994448e-24	0	c.p
