#FID,IID,V2
tsk_218,tsk_218,-0.108289
tsk_219,tsk_219,0.0869672
tsk_220,tsk_220,-0.0863841
tsk_221,tsk_221,0.151399
tsk_222,tsk_222,0.215825
tsk_223,tsk_223,0.0534713
tsk_224,tsk_224,0.0534713
tsk_225,tsk_225,0.0947368
tsk_226,tsk_226,0.0947368
tsk_227,tsk_227,0.141321
tsk_228,tsk_228,0.259384
tsk_229,tsk_229,0.0224833
tsk_230,tsk_230,-0.443413
tsk_231,tsk_231,-0.443413
tsk_232,tsk_232,-0.0103971
tsk_233,tsk_233,0.151399
tsk_234,tsk_234,0.151399
tsk_235,tsk_235,-0.443413
tsk_236,tsk_236,0.151399
tsk_237,tsk_237,0.151399
tsk_238,tsk_238,0.129686
tsk_239,tsk_239,0.129686
tsk_240,tsk_240,0.297521
tsk_241,tsk_241,0.129686
tsk_242,tsk_242,0.0351536
tsk_243,tsk_243,0.129686
tsk_244,tsk_244,0.129686
tsk_245,tsk_245,0.903984
tsk_246,tsk_246,0.089139
tsk_247,tsk_247,0.089139
tsk_248,tsk_248,-0.164944
tsk_249,tsk_249,-0.164944
tsk_250,tsk_250,0.903984
tsk_251,tsk_251,0.624745
tsk_252,tsk_252,0.935748
tsk_253,tsk_253,0.540536
tsk_254,tsk_254,-0.206206
tsk_255,tsk_255,-0.24646
tsk_256,tsk_256,0.045357
tsk_257,tsk_257,0.0602607
tsk_258,tsk_258,0.0503706
tsk_259,tsk_259,0.118864
tsk_260,tsk_260,0.540536
tsk_261,tsk_261,0.118864
tsk_262,tsk_262,-0.149914
tsk_263,tsk_263,-0.149914
tsk_264,tsk_264,-0.135534
tsk_265,tsk_265,-0.121417
tsk_266,tsk_266,-0.146568
tsk_267,tsk_267,0.075734
tsk_268,tsk_268,-0.162753
tsk_269,tsk_269,0.279713
tsk_270,tsk_270,-0.162753
tsk_271,tsk_271,0.520973
tsk_272,tsk_272,-0.148171
tsk_273,tsk_273,0.115568
tsk_274,tsk_274,-0.148171
tsk_275,tsk_275,-0.148171
tsk_276,tsk_276,0.0498483
tsk_277,tsk_277,-0.0192202
tsk_278,tsk_278,-0.245268
tsk_279,tsk_279,-0.0192202
tsk_280,tsk_280,-0.199353
tsk_281,tsk_281,0.107546
tsk_282,tsk_282,-0.210281
tsk_283,tsk_283,-0.0945847
tsk_284,tsk_284,-0.126221
tsk_285,tsk_285,-0.637994
tsk_286,tsk_286,0.0786993
tsk_287,tsk_287,0.0786993
tsk_288,tsk_288,0.0935191
tsk_289,tsk_289,0.0982046
tsk_290,tsk_290,-0.141593
tsk_291,tsk_291,0.0363358
tsk_292,tsk_292,0.157075
tsk_293,tsk_293,0.0741255
tsk_294,tsk_294,0.0463692
tsk_295,tsk_295,-0.119979
tsk_296,tsk_296,0.0463692
tsk_297,tsk_297,-0.242658
tsk_298,tsk_298,0.0374763
tsk_299,tsk_299,-0.220215
tsk_0,tsk_0,0.0850058
tsk_1,tsk_1,-0.0939673
tsk_2,tsk_2,0.0733543
tsk_3,tsk_3,0.0733543
tsk_4,tsk_4,0.0733543
tsk_5,tsk_5,0.088946
tsk_6,tsk_6,-0.10391
tsk_7,tsk_7,0.0175931
tsk_8,tsk_8,0.032103
tsk_9,tsk_9,-0.110639
tsk_10,tsk_10,-0.110639
tsk_11,tsk_11,-0.514779
tsk_12,tsk_12,-0.0945679
tsk_13,tsk_13,-0.736797
tsk_14,tsk_14,-0.335652
tsk_15,tsk_15,0.109121
tsk_16,tsk_16,-0.113746
tsk_17,tsk_17,-0.335652
tsk_18,tsk_18,-0.0933953
tsk_19,tsk_19,-0.335652
tsk_20,tsk_20,-0.461729
tsk_21,tsk_21,0.10453
tsk_22,tsk_22,0.142586
tsk_23,tsk_23,-0.335652
tsk_24,tsk_24,-0.110374
tsk_25,tsk_25,0.180255
tsk_26,tsk_26,-0.0650634
tsk_27,tsk_27,-0.00698378
tsk_28,tsk_28,-0.230131
tsk_29,tsk_29,0.0202078
tsk_30,tsk_30,-0.0174265
tsk_31,tsk_31,0.257977
tsk_32,tsk_32,0.0352709
tsk_33,tsk_33,-0.461729
tsk_34,tsk_34,-0.0204232
tsk_35,tsk_35,-0.186127
tsk_36,tsk_36,-0.216094
tsk_37,tsk_37,-0.0469031
tsk_38,tsk_38,-0.106321
tsk_39,tsk_39,-0.594086
tsk_40,tsk_40,-0.10536
tsk_41,tsk_41,-0.167305
tsk_42,tsk_42,-0.936611
tsk_43,tsk_43,-0.0138122
tsk_44,tsk_44,0.0234197
tsk_45,tsk_45,-0.064529
tsk_46,tsk_46,-0.064529
tsk_47,tsk_47,-0.936611
tsk_48,tsk_48,-0.936611
tsk_49,tsk_49,-0.031817
tsk_50,tsk_50,0.257977
tsk_51,tsk_51,-0.162365
tsk_52,tsk_52,-0.0469769
tsk_53,tsk_53,-0.153845
tsk_54,tsk_54,-0.064529
tsk_55,tsk_55,-0.064529
tsk_56,tsk_56,-0.245591
tsk_57,tsk_57,-0.064529
tsk_58,tsk_58,-0.064529
tsk_59,tsk_59,-0.064529
tsk_60,tsk_60,-0.314351
tsk_61,tsk_61,0.184437
tsk_62,tsk_62,-0.171981
tsk_63,tsk_63,-0.0508921
tsk_64,tsk_64,-0.0600159
tsk_65,tsk_65,0.0644883
tsk_66,tsk_66,0.104329
tsk_67,tsk_67,-0.0122621
tsk_68,tsk_68,-0.0100368
tsk_69,tsk_69,0.0498564
tsk_70,tsk_70,0.309684
tsk_71,tsk_71,-0.1774
tsk_72,tsk_72,0.140237
tsk_73,tsk_73,0.140237
tsk_74,tsk_74,0.133762
tsk_75,tsk_75,0.152499
tsk_76,tsk_76,0.154216
tsk_77,tsk_77,-0.0590445
tsk_78,tsk_78,0.0360714
tsk_79,tsk_79,0.0656325
tsk_80,tsk_80,0.257977
tsk_81,tsk_81,-0.198801
tsk_82,tsk_82,0.120354
tsk_83,tsk_83,0.087879
tsk_84,tsk_84,0.087879
tsk_85,tsk_85,0.0447797
tsk_86,tsk_86,-0.00669772
tsk_87,tsk_87,-0.0234029
tsk_88,tsk_88,-0.0234029
tsk_89,tsk_89,0.0517056
tsk_90,tsk_90,0.140587
tsk_91,tsk_91,-0.100336
tsk_92,tsk_92,-0.0578457
tsk_93,tsk_93,-0.219949
tsk_94,tsk_94,0.116554
tsk_95,tsk_95,0.123283
tsk_96,tsk_96,0.123283
tsk_97,tsk_97,-0.130587
tsk_98,tsk_98,-0.130587
tsk_99,tsk_99,-0.130587
tsk_200,tsk_200,-0.130587
tsk_201,tsk_201,-0.130587
tsk_202,tsk_202,-0.0134357
tsk_203,tsk_203,-0.130587
tsk_204,tsk_204,-0.148715
tsk_205,tsk_205,-0.130587
tsk_206,tsk_206,0.316368
tsk_207,tsk_207,-0.108114
tsk_208,tsk_208,-0.108114
tsk_209,tsk_209,-0.108114
tsk_210,tsk_210,-0.108114
tsk_211,tsk_211,-0.108114
tsk_212,tsk_212,-0.0944034
tsk_213,tsk_213,-0.0944034
tsk_214,tsk_214,-0.0944034
tsk_215,tsk_215,-0.106927
tsk_216,tsk_216,-0.106927
tsk_217,tsk_217,0.306189
tsk_218,tsk_218,0.294882
tsk_219,tsk_219,0.255254
tsk_220,tsk_220,0.255254
tsk_221,tsk_221,0.252835
tsk_222,tsk_222,0.263935
tsk_223,tsk_223,0.0581494
tsk_224,tsk_224,0.161874
tsk_225,tsk_225,0.274999
tsk_226,tsk_226,0.275204
tsk_227,tsk_227,0.275204
tsk_228,tsk_228,0.259644
tsk_229,tsk_229,0.266477
tsk_230,tsk_230,0.328018
tsk_231,tsk_231,0.266477
tsk_232,tsk_232,0.266477
tsk_233,tsk_233,0.0855114
tsk_234,tsk_234,0.161874
tsk_235,tsk_235,0.457097
tsk_236,tsk_236,-0.0251573
tsk_237,tsk_237,0.339608
tsk_238,tsk_238,-0.0457894
tsk_239,tsk_239,0.615742
tsk_240,tsk_240,0.0582962
tsk_241,tsk_241,0.410575
tsk_242,tsk_242,-0.00272925
tsk_243,tsk_243,0.123218
tsk_244,tsk_244,-0.164312
tsk_245,tsk_245,-0.164312
tsk_246,tsk_246,0.0592347
tsk_247,tsk_247,0.0592347
tsk_248,tsk_248,-0.132168
tsk_249,tsk_249,0.108807
tsk_250,tsk_250,0.0436783
tsk_251,tsk_251,0.0436783
tsk_252,tsk_252,-0.0783056
tsk_253,tsk_253,0.0436783
tsk_254,tsk_254,0.0436783
tsk_255,tsk_255,0.166334
tsk_256,tsk_256,0.00614334
tsk_257,tsk_257,-0.0266278
tsk_258,tsk_258,-0.0266278
tsk_259,tsk_259,-0.157305
tsk_260,tsk_260,-0.0999179
tsk_261,tsk_261,-0.0718149
tsk_262,tsk_262,0.0369681
tsk_263,tsk_263,0.0582962
tsk_264,tsk_264,-0.135568
tsk_265,tsk_265,0.0582962
tsk_266,tsk_266,-0.197674
tsk_267,tsk_267,-0.0155492
tsk_268,tsk_268,0.10387
tsk_269,tsk_269,0.231051
tsk_270,tsk_270,0.0990457
tsk_271,tsk_271,0.457097
tsk_272,tsk_272,-0.324406
tsk_273,tsk_273,0.0990457
tsk_274,tsk_274,-0.121155
tsk_275,tsk_275,0.241719
tsk_276,tsk_276,-0.301808
tsk_277,tsk_277,-0.105481
tsk_278,tsk_278,0.215464
tsk_279,tsk_279,0.310114
tsk_280,tsk_280,0.127465
tsk_281,tsk_281,-0.110439
tsk_282,tsk_282,0.0155484
tsk_283,tsk_283,-0.00965803
tsk_284,tsk_284,0.02684
tsk_285,tsk_285,-0.167507
tsk_286,tsk_286,0.0744602
tsk_287,tsk_287,-0.167507
tsk_288,tsk_288,-0.0733188
tsk_289,tsk_289,-0.173047
tsk_290,tsk_290,-0.0620422
tsk_291,tsk_291,0.0216421
tsk_292,tsk_292,0.289902
tsk_293,tsk_293,-0.317173
tsk_294,tsk_294,0.251041
tsk_295,tsk_295,0.251041
tsk_296,tsk_296,0.201029
tsk_297,tsk_297,0.220233
tsk_298,tsk_298,0.164071
tsk_299,tsk_299,-0.15448
tsk_0,tsk_0,0.018526
tsk_1,tsk_1,0.163149
tsk_2,tsk_2,0.193353
tsk_3,tsk_3,0.163468
tsk_4,tsk_4,-0.0664502
tsk_5,tsk_5,0.155322
tsk_6,tsk_6,0.193353
tsk_7,tsk_7,0.0527871
tsk_8,tsk_8,0.0619261
tsk_9,tsk_9,0.0448892
tsk_10,tsk_10,-0.0295499
tsk_11,tsk_11,-0.191938
tsk_12,tsk_12,-0.159276
tsk_13,tsk_13,-0.317173
tsk_14,tsk_14,-0.0619818
tsk_15,tsk_15,-0.0619818
tsk_16,tsk_16,0.0421593
tsk_17,tsk_17,0.088789
tsk_18,tsk_18,-0.0983633
tsk_19,tsk_19,-0.14103
tsk_20,tsk_20,-0.120491
tsk_21,tsk_21,0.0631898
tsk_22,tsk_22,0.0421593
tsk_23,tsk_23,-0.0552298
tsk_24,tsk_24,-0.0559561
tsk_25,tsk_25,0.0631898
tsk_26,tsk_26,-0.0743485
tsk_27,tsk_27,0.00708173
tsk_28,tsk_28,-0.0803857
tsk_29,tsk_29,-0.0157328
tsk_30,tsk_30,-0.0559561
tsk_31,tsk_31,-0.0157328
tsk_32,tsk_32,-0.120491
tsk_33,tsk_33,-0.0831615
tsk_34,tsk_34,-0.101715
tsk_35,tsk_35,-0.0747152
tsk_36,tsk_36,-0.0826129
tsk_37,tsk_37,-0.100133
tsk_38,tsk_38,-0.100133
tsk_39,tsk_39,-0.100133
tsk_40,tsk_40,-0.0347763
tsk_41,tsk_41,0.0809103
tsk_42,tsk_42,-0.0301713
tsk_43,tsk_43,-0.936611
tsk_44,tsk_44,-0.0129244
tsk_45,tsk_45,-0.132826
tsk_46,tsk_46,-0.347033
tsk_47,tsk_47,-0.0164936
tsk_48,tsk_48,0.0361768
tsk_49,tsk_49,0.00271658
tsk_50,tsk_50,0.0361768
tsk_51,tsk_51,-0.0492052
tsk_52,tsk_52,0.0361768
tsk_53,tsk_53,-0.189726
tsk_54,tsk_54,0.0283992
tsk_55,tsk_55,0.0283992
tsk_56,tsk_56,-0.189726
tsk_57,tsk_57,-0.101486
tsk_58,tsk_58,-0.137986
tsk_59,tsk_59,-0.162114
tsk_60,tsk_60,-0.168672
tsk_61,tsk_61,0.117377
tsk_62,tsk_62,-0.124834
tsk_63,tsk_63,0.117377
tsk_64,tsk_64,0.109951
tsk_65,tsk_65,-0.0761936
tsk_66,tsk_66,1.21234
tsk_67,tsk_67,0.109951
tsk_68,tsk_68,-0.189726
tsk_69,tsk_69,0.140595
tsk_70,tsk_70,0.11852
tsk_71,tsk_71,-0.0905376
tsk_72,tsk_72,-0.0905376
tsk_73,tsk_73,1.21234
tsk_74,tsk_74,0.00327616
tsk_75,tsk_75,-0.0949236
tsk_76,tsk_76,-0.0989084
tsk_77,tsk_77,-0.0989084
tsk_78,tsk_78,-0.0989084
tsk_79,tsk_79,-0.0538248
tsk_80,tsk_80,-0.0989084
tsk_81,tsk_81,0.018906
tsk_82,tsk_82,0.018656
tsk_83,tsk_83,0.158208
tsk_84,tsk_84,0.0982394
tsk_85,tsk_85,-0.0270078
tsk_86,tsk_86,-0.0270078
tsk_87,tsk_87,-0.0270078
tsk_88,tsk_88,-0.0270078
tsk_89,tsk_89,-0.0551523
tsk_90,tsk_90,0.390903
tsk_91,tsk_91,0.00913801
tsk_92,tsk_92,0.0181435
tsk_93,tsk_93,0.0181435
tsk_94,tsk_94,0.0711496
tsk_95,tsk_95,-0.073643
tsk_96,tsk_96,-0.180926
tsk_97,tsk_97,0.117872
tsk_98,tsk_98,0.135054
tsk_99,tsk_99,0.0766364
tsk_200,tsk_200,-0.050669
tsk_201,tsk_201,0.0459273
tsk_202,tsk_202,-0.050669
tsk_203,tsk_203,-0.050669
tsk_204,tsk_204,-0.050669
tsk_205,tsk_205,-0.050669
tsk_206,tsk_206,-0.050669
tsk_207,tsk_207,-0.050669
tsk_208,tsk_208,0.0806678
tsk_209,tsk_209,-0.050669
tsk_210,tsk_210,-0.0916832
tsk_211,tsk_211,-0.050669
tsk_212,tsk_212,0.16269
tsk_213,tsk_213,0.16269
tsk_214,tsk_214,0.0613763
tsk_215,tsk_215,-0.0804912
tsk_216,tsk_216,-0.0275039
tsk_217,tsk_217,0.12088
tsk_218,tsk_218,0.0442711
tsk_219,tsk_219,-0.153062
tsk_220,tsk_220,-0.0111851
tsk_221,tsk_221,0.153704
tsk_222,tsk_222,0.112206
tsk_223,tsk_223,0.107696
tsk_224,tsk_224,-0.0811345
tsk_225,tsk_225,0.915122
tsk_226,tsk_226,0.00891093
tsk_227,tsk_227,0.00271384
tsk_228,tsk_228,-0.176613
tsk_229,tsk_229,-0.176613
tsk_230,tsk_230,0.176613
tsk_231,tsk_231,0.216436
tsk_232,tsk_232,-0.00987781
tsk_233,tsk_233,-0.00987781
tsk_234,tsk_234,0.629098
tsk_235,tsk_235,-0.00428715
tsk_236,tsk_236,0.0982987
tsk_237,tsk_237,0.125284
tsk_238,tsk_238,-0.0641812
tsk_239,tsk_239,0.173644
tsk_240,tsk_240,-0.000895215
tsk_241,tsk_241,-0.000895215
tsk_242,tsk_242,-0.152685
tsk_243,tsk_243,0.296971
tsk_244,tsk_244,-0.10559
tsk_245,tsk_245,0.0638131
tsk_246,tsk_246,0.0945735
tsk_247,tsk_247,-0.10559
tsk_248,tsk_248,-0.10559
tsk_249,tsk_249,0.0638131
tsk_250,tsk_250,-0.10559
tsk_251,tsk_251,0.377022
tsk_252,tsk_252,0.199277
tsk_253,tsk_253,0.00771878
tsk_254,tsk_254,0.214237
tsk_255,tsk_255,-0.311225
tsk_256,tsk_256,0.21354
tsk_257,tsk_257,0.21354
tsk_258,tsk_258,-0.00861289
tsk_259,tsk_259,0.164932
tsk_260,tsk_260,0.0551057
tsk_261,tsk_261,0.121027
tsk_262,tsk_262,0.03439
tsk_263,tsk_263,0.0706725
tsk_264,tsk_264,0.121027
tsk_265,tsk_265,0.0728915
tsk_266,tsk_266,-0.164714
tsk_267,tsk_267,0.0638131
tsk_268,tsk_268,-0.0276442
tsk_269,tsk_269,-0.163666
tsk_270,tsk_270,-0.141286
tsk_271,tsk_271,-0.141286
tsk_272,tsk_272,0.242142
tsk_273,tsk_273,0.129363
tsk_274,tsk_274,-0.14296
tsk_275,tsk_275,-0.265754
tsk_276,tsk_276,0.0638131
tsk_277,tsk_277,0.0638131
tsk_278,tsk_278,0.217149
tsk_279,tsk_279,0.0776948
tsk_280,tsk_280,0.225222
tsk_281,tsk_281,0.207072
tsk_282,tsk_282,0.207072
tsk_283,tsk_283,-0.254778
tsk_284,tsk_284,-0.239761
tsk_285,tsk_285,0.0897251
tsk_286,tsk_286,0.0579641
tsk_287,tsk_287,0.610587
tsk_288,tsk_288,0.0360221
tsk_289,tsk_289,0.170261
tsk_290,tsk_290,-0.123796
tsk_291,tsk_291,0.092559
tsk_292,tsk_292,-0.122183
tsk_293,tsk_293,-0.111621
tsk_294,tsk_294,-0.886036
tsk_295,tsk_295,-0.0641155
tsk_296,tsk_296,0.166944
tsk_297,tsk_297,-0.0265285
tsk_298,tsk_298,-0.0323437
tsk_299,tsk_299,-0.0323437
tsk_0,tsk_0,-0.0323437
tsk_1,tsk_1,-0.0323437
tsk_2,tsk_2,-0.133141
tsk_3,tsk_3,-0.0323437
tsk_4,tsk_4,-0.299201
tsk_5,tsk_5,0.0793689
tsk_6,tsk_6,-0.0539673
tsk_7,tsk_7,-0.0539673
tsk_8,tsk_8,-0.0560335
tsk_9,tsk_9,-0.0560335
tsk_10,tsk_10,-0.112518
tsk_11,tsk_11,0.0320163
tsk_12,tsk_12,0.154964
tsk_13,tsk_13,0.0433653
tsk_14,tsk_14,0.0331786
tsk_15,tsk_15,0.0331786
tsk_16,tsk_16,0.0331786
tsk_17,tsk_17,-0.065771
tsk_18,tsk_18,0.0331786
tsk_19,tsk_19,0.0308453
tsk_20,tsk_20,0.0157521
tsk_21,tsk_21,-0.00352338
tsk_22,tsk_22,0.0157521
tsk_23,tsk_23,-0.0816675
tsk_24,tsk_24,-0.0221726
tsk_25,tsk_25,-0.000354691
tsk_26,tsk_26,-0.0221726
tsk_27,tsk_27,-0.106712
tsk_28,tsk_28,-0.270826
tsk_29,tsk_29,-0.0826472
tsk_30,tsk_30,-0.131752
tsk_31,tsk_31,-0.303256
tsk_32,tsk_32,0.127222
tsk_33,tsk_33,-0.0730855
tsk_34,tsk_34,-0.00951581
tsk_35,tsk_35,-0.0730855
tsk_36,tsk_36,0.00609567
tsk_37,tsk_37,0.00609567
tsk_38,tsk_38,0.0540314
tsk_39,tsk_39,-0.0256885
tsk_40,tsk_40,-0.00714456
tsk_41,tsk_41,-0.0631773
tsk_42,tsk_42,-0.0631773
tsk_43,tsk_43,-0.0414389
tsk_44,tsk_44,0.0484483
tsk_45,tsk_45,0.100147
tsk_46,tsk_46,0.0484483
tsk_47,tsk_47,0.0188188
tsk_48,tsk_48,0.168472
tsk_49,tsk_49,-0.553809
tsk_50,tsk_50,0.00913504
tsk_51,tsk_51,0.0439656
tsk_52,tsk_52,0.0348768
tsk_53,tsk_53,-0.406699
tsk_54,tsk_54,-0.0586478
tsk_55,tsk_55,0.0503413
tsk_56,tsk_56,0.0128481
tsk_57,tsk_57,-0.479353
tsk_58,tsk_58,-0.0230265
tsk_59,tsk_59,-0.0385049
tsk_60,tsk_60,-0.43645
tsk_61,tsk_61,-0.0777208
tsk_62,tsk_62,-0.025494
tsk_63,tsk_63,-0.0389309
tsk_64,tsk_64,-0.0389309
tsk_65,tsk_65,-0.0515695
tsk_66,tsk_66,-0.0515695
tsk_67,tsk_67,0.0896916
tsk_68,tsk_68,-0.0345332
tsk_69,tsk_69,-0.0268603
tsk_70,tsk_70,-0.386092
tsk_71,tsk_71,-0.011893
tsk_72,tsk_72,-0.011893
tsk_73,tsk_73,-0.0762752
tsk_74,tsk_74,-0.0816007
tsk_75,tsk_75,0.00482976
tsk_76,tsk_76,-0.0918937
tsk_77,tsk_77,-0.0918937
tsk_78,tsk_78,0.119948
tsk_79,tsk_79,-0.0515315
tsk_80,tsk_80,-0.118299
tsk_81,tsk_81,-0.118299
tsk_82,tsk_82,-0.118299
tsk_83,tsk_83,-0.118299
tsk_84,tsk_84,-0.118299
tsk_85,tsk_85,0.0198899
tsk_86,tsk_86,0.0198899
tsk_87,tsk_87,-0.107915
tsk_88,tsk_88,-0.0268603
tsk_89,tsk_89,0.0198899
tsk_90,tsk_90,0.101371
tsk_91,tsk_91,-0.107915
tsk_92,tsk_92,0.0788133
tsk_93,tsk_93,-0.091145
tsk_94,tsk_94,0.130684
tsk_95,tsk_95,0.130684
tsk_96,tsk_96,0.130684
tsk_97,tsk_97,0.130684
tsk_98,tsk_98,0.121027
tsk_99,tsk_99,0.121027
tsk_200,tsk_200,0.121027
tsk_201,tsk_201,-0.348849
tsk_202,tsk_202,0.030642
tsk_203,tsk_203,0.0462654
tsk_204,tsk_204,-0.223466
tsk_205,tsk_205,0.0234551
tsk_206,tsk_206,-0.348849
tsk_207,tsk_207,0.0445239
tsk_208,tsk_208,0.0610419
tsk_209,tsk_209,-0.0303403
tsk_210,tsk_210,-0.0303403
tsk_211,tsk_211,0.200607
tsk_212,tsk_212,-0.210907
tsk_213,tsk_213,0.234695
tsk_214,tsk_214,-0.0625359
tsk_215,tsk_215,0.221462
tsk_216,tsk_216,-0.0645696
tsk_217,tsk_217,0.117602
tsk_218,tsk_218,0.231353
tsk_219,tsk_219,-0.0218959
tsk_220,tsk_220,0.167875
tsk_221,tsk_221,0.0385086
tsk_222,tsk_222,-0.211995
tsk_223,tsk_223,0.143063
tsk_224,tsk_224,0.0281879
tsk_225,tsk_225,0.0281879
tsk_226,tsk_226,0.128103
tsk_227,tsk_227,0.0384206
tsk_228,tsk_228,-0.00271179
tsk_229,tsk_229,0.0168411
tsk_230,tsk_230,0.0902861
tsk_231,tsk_231,0.146794
tsk_232,tsk_232,0.0182572
tsk_233,tsk_233,0.341045
tsk_234,tsk_234,0.41695
tsk_235,tsk_235,0.0710662
tsk_236,tsk_236,0.0710662
tsk_237,tsk_237,0.254646
tsk_238,tsk_238,0.405369
tsk_239,tsk_239,0.112742
tsk_240,tsk_240,0.105013
tsk_241,tsk_241,0.306199
tsk_242,tsk_242,0.341045
tsk_243,tsk_243,-0.124821
tsk_244,tsk_244,0.154141
tsk_245,tsk_245,-0.0456059
tsk_246,tsk_246,0.0065277
tsk_247,tsk_247,-0.0456059
tsk_248,tsk_248,0.0801013
tsk_249,tsk_249,0.0778279
tsk_250,tsk_250,0.0778279
tsk_251,tsk_251,0.154141
tsk_252,tsk_252,0.190488
tsk_253,tsk_253,-0.0852622
tsk_254,tsk_254,0.00424874
tsk_255,tsk_255,-0.0810457
tsk_256,tsk_256,0.114928
tsk_257,tsk_257,-0.103562
tsk_258,tsk_258,0.619237
tsk_259,tsk_259,-0.103562
tsk_260,tsk_260,-0.19099
tsk_261,tsk_261,-0.103562
tsk_262,tsk_262,-0.34697
tsk_263,tsk_263,0.118787
tsk_264,tsk_264,-0.34697
tsk_265,tsk_265,0.0347354
tsk_266,tsk_266,-0.00072252
tsk_267,tsk_267,-0.00072252
tsk_268,tsk_268,0.0778279
tsk_269,tsk_269,-0.0351723
tsk_270,tsk_270,0.514787
tsk_271,tsk_271,0.197083
tsk_272,tsk_272,-0.00072252
tsk_273,tsk_273,-0.109782
tsk_274,tsk_274,-0.0891508
tsk_275,tsk_275,0.0919738
tsk_276,tsk_276,-0.0859229
tsk_277,tsk_277,0.0298881
tsk_278,tsk_278,0.0885924
tsk_279,tsk_279,-0.352847
tsk_280,tsk_280,0.0295858
tsk_281,tsk_281,-0.0172044
tsk_282,tsk_282,-0.0172044
tsk_283,tsk_283,-0.179066
tsk_284,tsk_284,0.219179
tsk_285,tsk_285,-0.179066
tsk_286,tsk_286,-0.175075
tsk_287,tsk_287,-0.0539638
tsk_288,tsk_288,-0.0998098
tsk_289,tsk_289,-0.142588
tsk_290,tsk_290,0.0945111
tsk_291,tsk_291,-0.129608
tsk_292,tsk_292,0.589971
tsk_293,tsk_293,-0.903093
tsk_294,tsk_294,-0.192615
tsk_295,tsk_295,-0.148386
tsk_296,tsk_296,-0.192615
tsk_297,tsk_297,-0.0670232
tsk_298,tsk_298,0.0738228
tsk_299,tsk_299,-0.218827
tsk_0,tsk_0,0.356101
tsk_1,tsk_1,-0.227762
tsk_2,tsk_2,-0.488087
tsk_3,tsk_3,0.0665485
tsk_4,tsk_4,0.0665485
tsk_5,tsk_5,0.0665485
tsk_6,tsk_6,0.0665485
tsk_7,tsk_7,0.0665485
tsk_8,tsk_8,0.0665485
tsk_9,tsk_9,0.0606045
tsk_10,tsk_10,-0.488087
tsk_11,tsk_11,0.0665485
tsk_12,tsk_12,0.0665485
tsk_13,tsk_13,0.0281362
tsk_14,tsk_14,-0.043177
tsk_15,tsk_15,-0.0156743
tsk_16,tsk_16,0.0275839
tsk_17,tsk_17,-0.0859004
tsk_18,tsk_18,0.0136118
tsk_19,tsk_19,0.0136118
tsk_20,tsk_20,-0.0558282
tsk_21,tsk_21,-0.0370767
tsk_22,tsk_22,0.0110446
tsk_23,tsk_23,-0.0765016
tsk_24,tsk_24,-0.121397
tsk_25,tsk_25,1.30004
tsk_26,tsk_26,-0.0078988
tsk_27,tsk_27,-0.00341704
tsk_28,tsk_28,0.0786265
tsk_29,tsk_29,-0.008864
tsk_30,tsk_30,0.0505784
tsk_31,tsk_31,-0.111471
tsk_32,tsk_32,-0.0718617
tsk_33,tsk_33,-0.0718617
tsk_34,tsk_34,-0.0718617
tsk_35,tsk_35,-0.0885439
tsk_36,tsk_36,-0.0188329
tsk_37,tsk_37,0.0229877
tsk_38,tsk_38,0.0282282
tsk_39,tsk_39,0.282184
tsk_40,tsk_40,0.0195516
tsk_41,tsk_41,-0.0565685
tsk_42,tsk_42,-0.0613548
tsk_43,tsk_43,0.115707
tsk_44,tsk_44,-0.0613548
tsk_45,tsk_45,-0.0613548
tsk_46,tsk_46,-0.186839
tsk_47,tsk_47,0.115707
tsk_48,tsk_48,0.0375568
tsk_49,tsk_49,-0.252446
tsk_50,tsk_50,0.133718
tsk_51,tsk_51,0.0242458
tsk_52,tsk_52,-0.055511
tsk_53,tsk_53,0.0288607
tsk_54,tsk_54,-0.370658
tsk_55,tsk_55,0.352485
tsk_56,tsk_56,0.143529
tsk_57,tsk_57,-0.0142874
tsk_58,tsk_58,-0.27997
tsk_59,tsk_59,0.331314
tsk_60,tsk_60,-0.162501
tsk_61,tsk_61,0.478898
tsk_62,tsk_62,-0.0357704
tsk_63,tsk_63,0.406186
tsk_64,tsk_64,0.0119082
tsk_65,tsk_65,-0.0202948
tsk_66,tsk_66,-0.0520978
tsk_67,tsk_67,0.0448973
tsk_68,tsk_68,0.056038
tsk_69,tsk_69,0.0448973
tsk_70,tsk_70,-0.27997
tsk_71,tsk_71,0.209028
tsk_72,tsk_72,-0.0592028
tsk_73,tsk_73,-0.155188
tsk_74,tsk_74,0.0827116
tsk_75,tsk_75,-0.130058
tsk_76,tsk_76,0.478898
tsk_77,tsk_77,0.0592015
tsk_78,tsk_78,-0.103648
tsk_79,tsk_79,0.0793903
tsk_80,tsk_80,0.0631131
tsk_81,tsk_81,-0.367536
tsk_82,tsk_82,0.0899625
tsk_83,tsk_83,0.0837356
tsk_84,tsk_84,0.0301635
tsk_85,tsk_85,0.0263921
tsk_86,tsk_86,-0.0864503
tsk_87,tsk_87,-0.020704
tsk_88,tsk_88,-0.0135145
tsk_89,tsk_89,0.103181
tsk_90,tsk_90,-0.0600657
tsk_91,tsk_91,0.0405978
tsk_92,tsk_92,-0.364276
tsk_93,tsk_93,-0.318467
tsk_94,tsk_94,0.0944787
tsk_95,tsk_95,0.349782
